p1 p2 p3 <I> <I^2> <S> <R> <I_err>
0.7000000000000001 0.5 0.0 0.0 0.0 0.07960000000000002 0.9204000000000003 0.0
0.7000000000000001 0.5 0.05 0.0 0.0 0.9998684000000001 0.0001316 0.0
0.7000000000000001 0.5 0.1 0.070346 0.0051577528 0.5786120000000001 0.351042 3.620073680044863e-09
0.7000000000000001 0.5 0.15000000000000002 0.116254 0.013727065120000001 0.4962748 0.38747119999999996 3.6305736156054423e-09
0.7000000000000001 0.5 0.2 0.1585384 0.02531743008 0.4423496 0.399112 3.3068088991078288e-09
0.7000000000000001 0.5 0.25 0.19940200000000002 0.039949814560000005 0.403366 0.397232 3.173770312568842e-09
0.7000000000000001 0.5 0.30000000000000004 0.2323236 0.05414875984 0.38063959999999997 0.38703679999999996 3.0374115677047615e-09
0.7000000000000001 0.5 0.35000000000000003 0.2591192 0.06731450304 0.3709932 0.36988760000000004 3.0848728156775057e-09
0.7000000000000001 0.5 0.4 0.2833076 0.0804152904 0.3629564 0.353736 2.6576317973597865e-09
0.7000000000000001 0.5 0.45 0.30363039999999997 0.09234189728 0.35940639999999996 0.3369632 2.813237618541663e-09
0.7000000000000001 0.5 0.5 0.32067599999999996 0.10298498112 0.3577444 0.32157959999999997 2.747863093327029e-09
0.7000000000000001 0.5 0.55 0.33779679999999995 0.11425524735999999 0.35595400000000005 0.3062492 2.503901573664457e-09
0.7000000000000001 0.5 0.6000000000000001 0.3516316 0.12379333552 0.355992 0.2923764 2.7150426687928278e-09
0.7000000000000001 0.5 0.65 0.3642588 0.1328087688 0.35649480000000006 0.2792464 2.2586894093870284e-09
0.7000000000000001 0.5 0.7000000000000001 0.37445680000000003 0.14035973567999996 0.35853319999999994 0.26700999999999997 2.6093973374834873e-09
0.7000000000000001 0.5 0.75 0.38419600000000004 0.14773328319999998 0.3601616 0.25564240000000005 2.2763552826915786e-09
0.7000000000000001 0.5 0.8 0.3934512 0.15494006304000002 0.3608284 0.2457204 2.465120753050094e-09
0.7000000000000001 0.5 0.8500000000000001 0.40191639999999995 0.16166350192 0.3617408 0.23634280000000002 2.1855570922746364e-09
0.7000000000000001 0.5 0.9 0.4077112 0.16636807744 0.3645736 0.22771520000000003 2.4834138757498336e-09
0.7000000000000001 0.5 0.9500000000000001 0.4151948 0.17251453904000003 0.3657384 0.2190668 2.273932079738766e-09
0.7000000000000001 0.5 1.0 0.4218824000000001 0.17811186016 0.36717 0.2109476 2.363839317135073e-09
0.75 0.5 0.0 0.0 0.0 0.07920000000000002 0.9208 0.0
0.75 0.5 0.05 0.0 0.0 0.9997932 0.00020679999999999999 0.0
0.75 0.5 0.1 0.07357 0.005692036 0.5568312000000001 0.3695988 5.34702445833915e-09
0.75 0.5 0.15000000000000002 0.124114 0.015627663519999998 0.46266680000000004 0.4132192 3.8043144873073054e-09
0.75 0.5 0.2 0.16804560000000002 0.028431031040000002 0.4119028 0.4200516 3.293756584283326e-09
0.75 0.5 0.25 0.2072012 0.0431125544 0.3789132 0.4138856 3.348334230188581e-09
0.75 0.5 0.30000000000000004 0.2410912 0.05828778208 0.35689599999999994 0.4020128 2.9974623080199143e-09
0.75 0.5 0.35000000000000003 0.2693492 0.07272248432 0.34653880000000004 0.38411199999999995 3.078454186426967e-09
0.75 0.5 0.4 0.2931728 0.08609592416 0.3403156 0.3665116 2.5194587689930453e-09
0.75 0.5 0.45 0.3149123999999999 0.09931377104000001 0.3358668 0.3492208 2.5488994984536342e-09
0.75 0.5 0.5 0.33337239999999996 0.1112903672 0.33408319999999997 0.3325444 2.6710788809960196e-09
0.75 0.5 0.55 0.3486256 0.12167995840000001 0.335018 0.3163564 2.53754176147756e-09
0.75 0.5 0.6000000000000001 0.3635736 0.13234284064000001 0.3348439999999999 0.30158240000000003 2.916065671320387e-09
0.75 0.5 0.65 0.3746712 0.14053078624 0.3364356 0.2888932 2.746239095103286e-09
0.75 0.5 0.7000000000000001 0.38587400000000005 0.1490355416 0.3383368 0.2757892 2.378010756575055e-09
0.75 0.5 0.75 0.397472 0.15811821856 0.33805920000000006 0.2644688 2.5579593026057003e-09
0.75 0.5 0.8 0.4050324 0.16418021615999998 0.3407532 0.2542144 2.2666066160452227e-09
0.75 0.5 0.8500000000000001 0.41415440000000003 0.17166472191999999 0.34183199999999997 0.2440136 2.537889774340356e-09
0.75 0.5 0.9 0.422506 0.17864350096 0.34290880000000007 0.2345852 2.5167961870976098e-09
0.75 0.5 0.9500000000000001 0.4281124 0.18341074831999998 0.34595479999999995 0.2259328 2.3483284567959064e-09
0.75 0.5 1.0 0.4359536 0.19018771199999998 0.3462148 0.2178316 2.281220003970563e-09
0.8 0.5 0.0 0.0 0.0 0.0708 0.9291999999999999 0.0
0.8 0.5 0.05 0.0343008 0.00144837536 0.6245632000000001 0.341136 4.94836717815494e-09
0.8 0.5 0.1 0.0790584 0.00648719232 0.5234592 0.39748239999999996 3.842368817248842e-09
0.8 0.5 0.15000000000000002 0.12963159999999999 0.016990260639999998 0.4386712 0.4316972 3.256442892438457e-09
0.8 0.5 0.2 0.17546 0.03098310272 0.38644399999999995 0.438096 3.63604222138173e-09
0.8 0.5 0.25 0.2152072 0.046496946559999995 0.3545268 0.43026600000000004 3.1167759859261444e-09
0.8 0.5 0.30000000000000004 0.24892479999999997 0.06212114912 0.3368908 0.4141844 3.0069473639261185e-09
0.8 0.5 0.35000000000000003 0.2772676 0.07704176688 0.32693560000000005 0.3957968 2.879376448126359e-09
0.8 0.5 0.4 0.30030960000000007 0.09034219455999999 0.3224492 0.37724120000000005 2.998817385852381e-09
0.8 0.5 0.45 0.324124 0.10521053983999999 0.316072 0.35980399999999996 2.9016774250995634e-09
0.8 0.5 0.5 0.34253000000000006 0.11747920816 0.31579280000000004 0.34167719999999996 2.6834547245277396e-09
0.8 0.5 0.55 0.35958640000000003 0.12943864927999998 0.31488479999999996 0.3255288 2.2812563446659445e-09
0.8 0.5 0.6000000000000001 0.3724484 0.1388572088 0.31747839999999994 0.3100732 2.4301246153542218e-09
0.8 0.5 0.65 0.3857556 0.14893887536 0.3173896 0.2968548 2.6235774151100695e-09
0.8 0.5 0.7000000000000001 0.3977692 0.15835712655999998 0.31843600000000005 0.2837948 2.449407807706108e-09
0.8 0.5 0.75 0.4071988 0.16594463184 0.3213788 0.27142240000000006 2.4713305612590863e-09
0.8 0.5 0.8 0.4164556 0.17358229904 0.322512 0.26103240000000005 2.522867052947742e-09
0.8 0.5 0.8500000000000001 0.42533040000000005 0.18104450368 0.3243752 0.2502944 2.410883132106993e-09
0.8 0.5 0.9 0.4336096 0.1881506944 0.3256816 0.2407088 2.338978960587116e-09
0.8 0.5 0.9500000000000001 0.4403888 0.19406772992000004 0.32780200000000004 0.2318092 2.3355714488924966e-09
0.8 0.5 1.0 0.4466455999999999 0.19963582176 0.3295192 0.22383519999999998 2.557279568683696e-09
0.8500000000000001 0.5 0.0 0.0 0.0 0.0756 0.9244000000000002 0.0
0.8500000000000001 0.5 0.05 0.0 0.0 0.999842 0.000158 0.0
0.8500000000000001 0.5 0.1 0.08379239999999999 0.007325436320000001 0.502054 0.4141536 5.397451339699071e-09
0.8500000000000001 0.5 0.15000000000000002 0.13430200000000003 0.01824608944 0.416408 0.44928999999999997 3.844518593185845e-09
0.8500000000000001 0.5 0.2 0.18087119999999998 0.0328711536 0.3663364 0.45279239999999993 3.15170030574128e-09
0.8500000000000001 0.5 0.25 0.22236079999999997 0.04965547072 0.3349296 0.44270960000000004 3.653032616373024e-09
0.8500000000000001 0.5 0.30000000000000004 0.2551288 0.06525950816 0.31956360000000006 0.42530759999999995 3.088602298886797e-09
0.8500000000000001 0.5 0.35000000000000003 0.28385000000000005 0.08072959312 0.31071839999999995 0.4054316 2.6828729721369815e-09
0.8500000000000001 0.5 0.4 0.3082808 0.09520338944 0.3041408 0.3875784 2.925605135136569e-09
0.8500000000000001 0.5 0.45 0.33090319999999995 0.10963731616 0.301464 0.3676328 2.5452159566444246e-09
0.8500000000000001 0.5 0.5 0.35034439999999994 0.12289876495999999 0.2988696 0.350786 2.8491575305015776e-09
0.8500000000000001 0.5 0.55 0.36747159999999995 0.13518256239999998 0.29938960000000003 0.3331388 2.6888328833947804e-09
0.8500000000000001 0.5 0.6000000000000001 0.38178959999999995 0.14590393728 0.30045960000000005 0.31775079999999994 2.3196464387166125e-09
0.8500000000000001 0.5 0.65 0.3953904 0.15646525631999997 0.30040200000000006 0.30420759999999997 2.244661602606175e-09
0.8500000000000001 0.5 0.7000000000000001 0.4060876 0.16504126544000003 0.30353800000000003 0.29037440000000003 2.4643750851297727e-09
0.8500000000000001 0.5 0.75 0.4188836 0.17559590128 0.3032568 0.2778596 2.3843386928830018e-09
0.8500000000000001 0.5 0.8 0.4264288 0.18196918304 0.3060856 0.2674856 2.2819820897469005e-09
0.8500000000000001 0.5 0.8500000000000001 0.4357908 0.19005056688 0.3080428 0.25616639999999996 2.415587796255597e-09
0.8500000000000001 0.5 0.9 0.4437716 0.19706385935999998 0.3096672 0.2465612 2.1986803651641093e-09
0.8500000000000001 0.5 0.9500000000000001 0.4504684 0.20303711343999997 0.3116816 0.23785 2.0775062799870126e-09
0.8500000000000001 0.5 1.0 0.4593384 0.21112648256 0.3122472 0.2284144 2.2963181240641378e-09
0.9 0.5 0.0 0.0 0.0 0.0664 0.9336 0.0
0.9 0.5 0.05 0.0 0.0 0.9998615999999999 0.0001384 0.0
0.9 0.5 0.1 0.0857816 0.00767503968 0.4833336 0.43088479999999996 5.524704574929291e-09
0.9 0.5 0.15000000000000002 0.13887560000000002 0.0194805128 0.3983524 0.462772 3.7226679316918123e-09
0.9 0.5 0.2 0.18432400000000002 0.03415313376 0.351958 0.46371799999999996 3.2971757065963967e-09
0.9 0.5 0.25 0.2282568 0.05227245984 0.3166652 0.455078 3.2163485070215515e-09
0.9 0.5 0.30000000000000004 0.26089160000000006 0.0682194392 0.30366999999999994 0.4354384 2.6354034211857197e-09
0.9 0.5 0.35000000000000003 0.29179320000000003 0.08528461392 0.29204319999999995 0.41616359999999997 2.513830265183989e-09
0.9 0.5 0.4 0.31503840000000005 0.09939386880000001 0.2886404 0.3963212 2.8089220070239865e-09
0.9 0.5 0.45 0.33941279999999996 0.1153473968 0.284826 0.3757612 2.6285771105032755e-09
0.9 0.5 0.5 0.3584216 0.12860172896 0.28426519999999994 0.3573132 2.2341668425492105e-09
0.9 0.5 0.55 0.37413559999999996 0.14012045488000002 0.2856424 0.34022199999999997 2.49061786538998e-09
0.9 0.5 0.6000000000000001 0.38993600000000006 0.15218003264000002 0.2854524 0.32461159999999994 2.239902811047e-09
0.9 0.5 0.65 0.40231639999999996 0.16200720656 0.2875324 0.3101512 2.5989136606509575e-09
0.9 0.5 0.7000000000000001 0.41453999999999996 0.17197796319999997 0.288458 0.297002 2.3119018343359976e-09
0.9 0.5 0.75 0.42629480000000003 0.18185142512 0.2890804 0.28462480000000007 2.2110032268329397e-09
0.9 0.5 0.8 0.4349528 0.18930470559999998 0.2920316 0.2730156 2.1110317239611385e-09
0.9 0.5 0.8500000000000001 0.4450956 0.19825339152 0.29314 0.2617644 2.4166929123566717e-09
0.9 0.5 0.9 0.45266960000000006 0.20503651936 0.29601 0.2513204 2.3717995787022332e-09
0.9 0.5 0.9500000000000001 0.46146479999999995 0.2130798192 0.2970904 0.2414448 2.3572170816541586e-09
0.9 0.5 1.0 0.4675824 0.218758576 0.29853880000000005 0.23387880000000003 2.2445020778084433e-09
0.9500000000000001 0.5 0.0 0.0 0.0 0.06679999999999998 0.9331999999999998 0.0
0.9500000000000001 0.5 0.05 0.0 0.0 0.9997056 0.0002944 0.0
0.9500000000000001 0.5 0.1 0.08982400000000001 0.008384838399999999 0.461038 0.44913800000000004 5.598993827459241e-09
0.9500000000000001 0.5 0.15000000000000002 0.14205360000000003 0.020404501119999998 0.3858568 0.47208959999999994 4.2305245628283675e-09
0.9500000000000001 0.5 0.2 0.1900144 0.0363113984 0.33427080000000003 0.47571480000000005 3.553753474329422e-09
0.9500000000000001 0.5 0.25 0.2319656 0.053983574400000005 0.3041636 0.4638708 2.964093157672242e-09
0.9500000000000001 0.5 0.30000000000000004 0.2665312 0.07120524736 0.2896248 0.443844 2.819434127537923e-09
0.9500000000000001 0.5 0.35000000000000003 0.29557920000000004 0.08752300959999999 0.2804932 0.42392759999999996 2.8413553470613643e-09
0.9500000000000001 0.5 0.4 0.3221084 0.10391881712 0.27384679999999995 0.4040448 2.9908345161345333e-09
0.9500000000000001 0.5 0.45 0.3461392 0.11996138688 0.2705688 0.383292 2.6918636117164233e-09
0.9500000000000001 0.5 0.5 0.36528120000000003 0.13357075087999998 0.269638 0.3650808 2.417838902440663e-09
0.9500000000000001 0.5 0.55 0.3815624 0.14573472576000002 0.27176959999999994 0.34666800000000003 2.6716739849166438e-09
0.9500000000000001 0.5 0.6000000000000001 0.3968216 0.15760652224 0.271854 0.33132439999999996 2.4268384344483392e-09
0.9500000000000001 0.5 0.65 0.4098104 0.16806983775999998 0.27354880000000004 0.3166408 2.295232924014784e-09
0.9500000000000001 0.5 0.7000000000000001 0.422846 0.17893217552 0.2754552 0.3016988 2.3916297792131173e-09
0.9500000000000001 0.5 0.75 0.43421839999999995 0.18867008895999998 0.2766004 0.28918119999999997 2.1335090246172417e-09
0.9500000000000001 0.5 0.8 0.443456 0.19677452608 0.27877840000000004 0.2777656 2.21268136280995e-09
0.9500000000000001 0.5 0.8500000000000001 0.45377959999999995 0.2060442648 0.27990719999999997 0.26631319999999997 2.2904755643334675e-09
0.9500000000000001 0.5 0.9 0.4621724 0.21372287920000002 0.28164160000000005 0.256186 2.1770485747576907e-09
0.9500000000000001 0.5 0.9500000000000001 0.4686924 0.21979847728000002 0.2845064 0.2468012 2.2856014907587437e-09
0.9500000000000001 0.5 1.0 0.4757264 0.22642372832000002 0.2862816 0.23799199999999998 1.9532916022172333e-09
1.0 0.5 0.0 0.0 0.0 0.057200000000000015 0.9428 0.0
1.0 0.5 0.05 0.008523200000000002 0.0004146736 0.8973932 0.0940836 1.0784496219257516e-08
1.0 0.5 0.1 0.091262 0.00861698832 0.4516264 0.4571116 5.2275540371372876e-09
1.0 0.5 0.15000000000000002 0.14656599999999997 0.021675501599999997 0.36749360000000003 0.48594039999999994 3.387176306394836e-09
1.0 0.5 0.2 0.1941104 0.03787980512 0.3193232 0.4865664 3.511261318779696e-09
1.0 0.5 0.25 0.2357108 0.055728839520000004 0.29161040000000005 0.4726788 3.106489040936267e-09
1.0 0.5 0.30000000000000004 0.27138639999999997 0.07379278751999999 0.27628959999999997 0.452324 2.730201499352486e-09
1.0 0.5 0.35000000000000003 0.3016096 0.09112486144 0.26714599999999994 0.4312444 2.7517108262014055e-09
1.0 0.5 0.4 0.3278936 0.10766571904 0.26106799999999997 0.4110384 2.7018455208152717e-09
1.0 0.5 0.45 0.3520684 0.12408865775999998 0.258852 0.38907959999999997 2.7241151040545784e-09
1.0 0.5 0.5 0.37031280000000005 0.13725966496 0.25950080000000003 0.37018639999999997 2.399626978034805e-09
1.0 0.5 0.55 0.3879768 0.15066708352 0.25856439999999997 0.3534588 2.5509246246122615e-09
1.0 0.5 0.6000000000000001 0.4029468 0.16250639087999996 0.2611108 0.3359424 2.422931573372874e-09
1.0 0.5 0.65 0.41772440000000005 0.17462854736 0.26037400000000005 0.3219016 2.464850732186951e-09
1.0 0.5 0.7000000000000001 0.42887919999999996 0.18406961408 0.264288 0.3068328 2.3106033661537477e-09
1.0 0.5 0.75 0.44068959999999996 0.19433682751999998 0.2653212 0.2939892 2.197178660933689e-09
1.0 0.5 0.8 0.4509988 0.20352678352 0.2669856 0.28201560000000003 2.2866538087372455e-09
1.0 0.5 0.8500000000000001 0.4602692 0.21197332752 0.2686216 0.2711092 2.190266841983256e-09
1.0 0.5 0.9 0.4692336 0.22030785024 0.2696404 0.26112599999999997 2.316728342442233e-09
1.0 0.5 0.9500000000000001 0.4764444 0.22711843376 0.27195240000000004 0.2516032 1.915216592711847e-09
1.0 0.5 1.0 0.4836012 0.233988596 0.2741972 0.24220160000000004 2.120245455892523e-09
