p1 p2 p3 <I> <I^2> <S> <R> <I_err>
0.65 0.5 0.9500000000000001 0.40020479999999997 0.16030678463999998 0.3889384 0.21085679999999998 2.464770169426755e-09
0.65 0.5 1.0 0.405612 0.16467119936 0.39122480000000004 0.20316320000000002 2.6832526543504247e-09
0.7000000000000001 0.5 0.0 0.0 0.0 0.09200000000000001 0.9079999999999999 0.0
0.7000000000000001 0.5 0.05 0.0 0.0 0.9998587999999999 0.00014120000000000002 0.0
0.7000000000000001 0.5 0.1 0.0685304 0.0049913088 0.5881736000000001 0.343296 5.500058374988524e-09
0.7000000000000001 0.5 0.15000000000000002 0.11564880000000001 0.013620157439999999 0.4981228 0.38622839999999997 4.21882798977316e-09
0.7000000000000001 0.5 0.2 0.1620036 0.026417955040000003 0.43489120000000003 0.40310519999999994 2.8569753739769248e-09
0.7000000000000001 0.5 0.25 0.1981364 0.03944928304 0.4034108 0.39845279999999994 3.1093409502272044e-09
0.7000000000000001 0.5 0.30000000000000004 0.23113 0.053601607200000005 0.38371 0.38515999999999995 3.4800521879492474e-09
0.7000000000000001 0.5 0.35000000000000003 0.2600824 0.06779255712 0.36985880000000004 0.3700588 2.546589942637102e-09
0.7000000000000001 0.5 0.4 0.2830164 0.08025040655999999 0.3630232 0.35396040000000006 2.6644289184082078e-09
0.7000000000000001 0.5 0.45 0.30277960000000004 0.09183020112 0.36036719999999994 0.3368532 2.6863896398423575e-09
0.7000000000000001 0.5 0.5 0.32193279999999996 0.10378102623999999 0.35731080000000004 0.3207564 2.509735379613886e-09
0.7000000000000001 0.5 0.55 0.33648720000000004 0.11338149312 0.3570936 0.30641920000000006 2.719757994957073e-09
0.7000000000000001 0.5 0.6000000000000001 0.35091560000000005 0.12329480272000001 0.3562544 0.29283 2.756168921072386e-09
0.7000000000000001 0.5 0.65 0.36311400000000005 0.13200067823999997 0.356752 0.280134 2.8092749233628727e-09
0.7000000000000001 0.5 0.7000000000000001 0.3748216 0.14063743743999998 0.3575212 0.2676572 2.760470565558028e-09
0.7000000000000001 0.5 0.75 0.38437840000000006 0.14789231808 0.358882 0.2567396 2.684711315070359e-09
0.7000000000000001 0.5 0.8 0.3940692 0.15542241839999998 0.3605631999999999 0.24536760000000002 2.413055366267108e-09
0.7000000000000001 0.5 0.8500000000000001 0.40107640000000006 0.16099025584000004 0.363308 0.23561560000000004 2.17588069449595e-09
0.7000000000000001 0.5 0.9 0.4085096 0.16700744543999999 0.36407280000000003 0.2274176 2.241708356693945e-09
0.7000000000000001 0.5 0.9500000000000001 0.4152396 0.17254911407999998 0.36519959999999996 0.2195608 2.3557592717107274e-09
0.7000000000000001 0.5 1.0 0.4216332 0.17790240336 0.3673576 0.21100919999999998 2.1535751633794248e-09
0.75 0.5 0.0 0.0 0.0 0.0676 0.9323999999999999 0.0
0.75 0.5 0.05 0.0 0.0 0.9998296 0.0001704 0.0
0.75 0.5 0.1 0.07412440000000001 0.005744337120000001 0.5548116 0.371064 4.18028834773368e-09
0.75 0.5 0.15000000000000002 0.12385639999999999 0.01557748784 0.462176 0.4139676 4.142444326596925e-09
0.75 0.5 0.2 0.1700516 0.029089576800000003 0.4061296 0.4238188 3.1410612262623317e-09
0.75 0.5 0.25 0.2075028 0.043203776160000006 0.3772832 0.41521399999999997 2.5036276525401505e-09
0.75 0.5 0.30000000000000004 0.2414048 0.05846138304 0.3570512 0.40154399999999996 3.3236024354700373e-09
0.75 0.5 0.35000000000000003 0.2690836 0.07257474544 0.34700919999999996 0.3839072 3.036955900975662e-09
0.75 0.5 0.4 0.29282280000000005 0.085894084 0.3409324 0.36624480000000004 2.7733172379830423e-09
0.75 0.5 0.45 0.3137116 0.098554612 0.3372812 0.3490072 2.542616152881724e-09
0.75 0.5 0.5 0.3323920000000001 0.11063676000000001 0.3348036 0.3328044 2.8273696416745547e-09
0.75 0.5 0.55 0.3482844 0.12144358672 0.33553879999999997 0.3161768 2.581126963644866e-09
0.75 0.5 0.6000000000000001 0.361884 0.13112034912 0.33579359999999997 0.3023224 2.805662404617148e-09
0.75 0.5 0.65 0.37465719999999997 0.14049711216000002 0.33609000000000006 0.2892528 2.2874076477041566e-09
0.75 0.5 0.7000000000000001 0.3862388 0.14932265328 0.33817359999999996 0.2755876 2.822858665029214e-09
0.75 0.5 0.75 0.39711519999999995 0.15785438976 0.3384692 0.2644156 2.7562314829936705e-09
0.75 0.5 0.8 0.40598439999999997 0.16495944623999997 0.3403148 0.2537008 2.451881893599867e-09
0.75 0.5 0.8500000000000001 0.4136752 0.171260528 0.3432172 0.24310759999999998 2.433311812027469e-09
0.75 0.5 0.9 0.42071840000000005 0.17712828416 0.3447628 0.2345188 2.168609745360087e-09
0.75 0.5 0.9500000000000001 0.43046400000000007 0.18543543808 0.344034 0.225502 2.5630551788020027e-09
0.75 0.5 1.0 0.43550800000000006 0.18980629856 0.3466848 0.21780720000000003 2.4241025898325097e-09
0.8 0.5 0.0 0.0 0.0 0.0732 0.9268 0.0
0.8 0.5 0.05 0.0 0.0 0.9998456 0.0001544 0.0
0.8 0.5 0.1 0.0797448 0.00665846752 0.5215708 0.3986844 5.2826950989398635e-09
0.8 0.5 0.15000000000000002 0.13057280000000002 0.017302080959999997 0.436208 0.4332192 4.489633186321432e-09
0.8 0.5 0.2 0.17483279999999995 0.03077134688 0.38711399999999996 0.43805320000000003 3.7008165449901498e-09
0.8 0.5 0.25 0.2139872 0.04595961152 0.35806079999999996 0.427952 3.0493329800297408e-09
0.8 0.5 0.30000000000000004 0.2483524 0.06184866864 0.3378348 0.4138128 3.097515678093507e-09
0.8 0.5 0.35000000000000003 0.27709280000000003 0.07693658144 0.327512 0.3953952 2.7260313063943414e-09
0.8 0.5 0.4 0.3019084 0.09129226512 0.32087400000000005 0.3772176 2.4761364567045625e-09
0.8 0.5 0.45 0.3233084 0.10467955888 0.3170004 0.3596912 2.7275442133192035e-09
0.8 0.5 0.5 0.34233119999999995 0.11732322304000001 0.31554319999999997 0.34212560000000003 2.531538373457081e-09
0.8 0.5 0.55 0.358144 0.12840444928 0.3162724 0.3255835999999999 2.3883225747211196e-09
0.8 0.5 0.6000000000000001 0.3725256 0.13891809984 0.3174864 0.30998799999999993 2.6033825790160088e-09
0.8 0.5 0.65 0.3853044 0.14859987183999998 0.3179052 0.29679039999999995 2.4211485600930254e-09
0.8 0.5 0.7000000000000001 0.397094 0.15781846223999998 0.319336 0.28357000000000004 2.435702063700849e-09
0.8 0.5 0.75 0.4086 0.16708101024 0.3199016 0.2714984 2.11705133695495e-09
0.8 0.5 0.8 0.4161692000000001 0.17333096912 0.3232152 0.2606156 2.4270666079334604e-09
0.8 0.5 0.8500000000000001 0.4252328 0.18094622976 0.32403879999999996 0.2507284 2.1200192142591e-09
0.8 0.5 0.9 0.4330044 0.18762400944000002 0.3262508 0.2407448 2.2266338746735943e-09
0.8 0.5 0.9500000000000001 0.43908959999999997 0.19292074336 0.32832719999999993 0.23258320000000002 2.0334569780111058e-09
0.8 0.5 1.0 0.44702319999999995 0.1999618688 0.3293776 0.22359920000000003 2.5732975588732573e-09
0.8500000000000001 0.5 0.0 0.0 0.0 0.06720000000000002 0.9328000000000002 0.0
0.8500000000000001 0.5 0.05 0.002018 9.089744e-05 0.9705152 0.0274668 6.054087260291031e-09
0.8500000000000001 0.5 0.1 0.08239120000000001 0.0071081350400000005 0.5079127999999999 0.40969599999999995 5.3939655461421925e-09
0.8500000000000001 0.5 0.15000000000000002 0.1350428 0.0185153192 0.4163288 0.4486284 4.303748507919547e-09
0.8500000000000001 0.5 0.2 0.1817368 0.03322684416 0.36610919999999997 0.452154 3.5470973559829885e-09
0.8500000000000001 0.5 0.25 0.2213176 0.04916229312 0.33569640000000006 0.442986 2.9098391363085347e-09
0.8500000000000001 0.5 0.30000000000000004 0.2551568 0.06526556416 0.31859799999999994 0.4262452 2.8422047517535524e-09
0.8500000000000001 0.5 0.35000000000000003 0.2850716 0.08142860208 0.30939439999999996 0.405534 2.881931273294481e-09
0.8500000000000001 0.5 0.4 0.3097932 0.09612100464 0.3031924 0.38701440000000004 2.6761752325096587e-09
0.8500000000000001 0.5 0.45 0.3311352 0.10979523840000001 0.30030599999999996 0.3685588 2.5688839205799008e-09
0.8500000000000001 0.5 0.5 0.35017719999999997 0.1227745416 0.2997844 0.3500384 2.713270795662892e-09
0.8500000000000001 0.5 0.55 0.36710000000000004 0.134909824 0.2997812 0.33311879999999994 2.614570532951075e-09
0.8500000000000001 0.5 0.6000000000000001 0.380574 0.14496327375999998 0.3008732 0.3185528 2.3242441598217374e-09
0.8500000000000001 0.5 0.65 0.395774 0.15676837712 0.30077719999999997 0.3034488 2.461786903770856e-09
0.8500000000000001 0.5 0.7000000000000001 0.4060544 0.16501439103999999 0.3036588 0.29028679999999996 2.461552903042807e-09
0.8500000000000001 0.5 0.75 0.4173428 0.17430505104 0.3046316 0.2780256 2.2175676639173443e-09
0.8500000000000001 0.5 0.8 0.42663639999999997 0.18214694704 0.30663 0.2667336 2.3731284419259434e-09
0.8500000000000001 0.5 0.8500000000000001 0.4357 0.18995366144000003 0.307484 0.25681600000000004 2.092925387295937e-09
0.8500000000000001 0.5 0.9 0.44443 0.19765116208 0.3089848 0.24658519999999998 2.322088353284016e-09
0.8500000000000001 0.5 0.9500000000000001 0.45108760000000003 0.20360380624 0.3117284 0.23718400000000003 2.1744161056337253e-09
0.8500000000000001 0.5 1.0 0.457798 0.209713084 0.31305560000000004 0.2291464 2.2736618930777113e-09
0.9 0.5 0.0 0.0 0.0 0.06479999999999998 0.9352 0.0
0.9 0.5 0.05 0.0 0.0 0.99979 0.00021 0.0
0.9 0.5 0.1 0.08502199999999999 0.0074884958400000005 0.48861080000000007 0.4263672 4.3034306257383944e-09
0.9 0.5 0.15000000000000002 0.1371832 0.01907438528 0.4048972 0.4579195999999999 4.305202747266972e-09
0.9 0.5 0.2 0.18636239999999998 0.03491125823999999 0.348384 0.4652536 3.237820698908623e-09
0.9 0.5 0.25 0.22624120000000003 0.05137482288 0.3206252 0.4531336 3.4305219180179124e-09
0.9 0.5 0.30000000000000004 0.26116 0.06836037791999999 0.30282119999999996 0.4360188 2.8041976743602424e-09
0.9 0.5 0.35000000000000003 0.29001920000000003 0.08427753247999999 0.29461160000000003 0.4153692 2.911582201976649e-09
0.9 0.5 0.4 0.3171752 0.10074724575999999 0.28725120000000004 0.3955736000000001 2.5024911273808566e-09
0.9 0.5 0.45 0.33873200000000003 0.11487780128 0.28509720000000005 0.37617079999999997 2.593548713630269e-09
0.9 0.5 0.5 0.3579696 0.12828194176 0.2841648 0.35786559999999995 2.4340025984577487e-09
0.9 0.5 0.55 0.3747456 0.14056959392 0.284494 0.3407604 2.410165128308441e-09
0.9 0.5 0.6000000000000001 0.3897672 0.15205897696 0.2856092 0.3246236 2.4541374773078575e-09
0.9 0.5 0.65 0.403408 0.16286670656000002 0.28713200000000005 0.30946 2.1658112880268613e-09
0.9 0.5 0.7000000000000001 0.41469359999999994 0.17212357343999998 0.2889324 0.296374 2.8254108233427245e-09
0.9 0.5 0.75 0.42646439999999997 0.18199920432 0.2899024 0.2836332 2.5027676853270415e-09
0.9 0.5 0.8 0.4351816 0.18951137248 0.29192519999999994 0.2728932 2.401124561332472e-09
0.9 0.5 0.8500000000000001 0.44404000000000005 0.19730280096000002 0.29366919999999996 0.2622908 2.5426138444193372e-09
0.9 0.5 0.9 0.4533432 0.20564147552 0.29476440000000004 0.2518924 2.1255139539106784e-09
0.9 0.5 0.9500000000000001 0.45930719999999997 0.21109233504 0.2980008 0.24269200000000002 2.1967884001228493e-09
0.9 0.5 1.0 0.4669964 0.21821057936 0.2990932 0.2339104 2.1509742652668327e-09
0.9500000000000001 0.5 0.0 0.0 0.0 0.0664 0.9336 0.0
0.9500000000000001 0.5 0.05 0.0 0.0 0.9998184 0.0001816 0.0
0.9500000000000001 0.5 0.1 0.0897124 0.008329563679999999 0.4644216 0.445866 4.629538960711138e-09
0.9500000000000001 0.5 0.15000000000000002 0.1424212 0.02049591728 0.38143360000000004 0.4761452 3.677961846623686e-09
0.9500000000000001 0.5 0.2 0.18985760000000002 0.03622061888 0.3352984 0.474844 3.08098227531379e-09
0.9500000000000001 0.5 0.25 0.23315719999999998 0.0545303704 0.30343600000000004 0.46340679999999995 2.952028652426209e-09
0.9500000000000001 0.5 0.30000000000000004 0.26610280000000003 0.07096801520000001 0.289802 0.44409519999999997 2.7265533869563036e-09
0.9500000000000001 0.5 0.35000000000000003 0.29681240000000003 0.08824620912 0.2795308 0.4236568 2.5702870220099238e-09
0.9500000000000001 0.5 0.4 0.3219572 0.1038065672 0.2751236 0.4029192 2.560740254824216e-09
0.9500000000000001 0.5 0.45 0.34486839999999996 0.1190791224 0.2715828 0.3835488 2.520306673887222e-09
0.9500000000000001 0.5 0.5 0.36438760000000003 0.13293882031999998 0.27057279999999995 0.3650396 2.8796882195168293e-09
0.9500000000000001 0.5 0.55 0.3818172 0.14592495504 0.2713908 0.34679200000000004 2.5834817616532597e-09
0.9500000000000001 0.5 0.6000000000000001 0.3965632 0.1574171024 0.2722928 0.331144 2.8684074405589832e-09
0.9500000000000001 0.5 0.65 0.409646 0.16794739056 0.27474400000000004 0.31561 2.404498634341535e-09
0.9500000000000001 0.5 0.7000000000000001 0.4225164 0.178649476 0.27573919999999996 0.30174439999999997 2.258821525042722e-09
0.9500000000000001 0.5 0.75 0.43388439999999995 0.18838905232000003 0.276616 0.28949959999999997 2.4458891727278584e-09
0.9500000000000001 0.5 0.8 0.4444908 0.19769644496 0.278486 0.27702319999999997 2.361736924432241e-09
0.9500000000000001 0.5 0.8500000000000001 0.45394280000000004 0.20618601168000003 0.2796652 0.266392 2.2638185799087992e-09
0.9500000000000001 0.5 0.9 0.4620828 0.21365119024 0.28161200000000003 0.2563052 2.3024303570066983e-09
0.9500000000000001 0.5 0.9500000000000001 0.4685872 0.21970462176 0.2841148 0.24729799999999996 2.262001585531707e-09
0.9500000000000001 0.5 1.0 0.475274 0.22600959888 0.2861396 0.2385864 2.195850563260621e-09
1.0 0.5 0.0 0.0 0.0 0.06720000000000002 0.9328000000000002 0.0
1.0 0.5 0.05 0.0 0.0 0.9998048 0.0001952 0.0
1.0 0.5 0.1 0.09214479999999999 0.00878186144 0.4471792 0.460676 5.793747090400893e-09
1.0 0.5 0.15000000000000002 0.1466848 0.021716871359999997 0.3670144 0.4863008 3.633426674729346e-09
1.0 0.5 0.2 0.19530560000000002 0.03829759168000001 0.3167788 0.4879156 2.6721873902559568e-09
1.0 0.5 0.25 0.23645560000000002 0.05610189648 0.2921304 0.47141400000000006 3.4289338045009284e-09
1.0 0.5 0.30000000000000004 0.2714472 0.07384992608 0.2755116 0.4530412 2.756840729251179e-09
1.0 0.5 0.35000000000000003 0.3017108 0.09120272784 0.266904 0.4313852 3.098133201219905e-09
1.0 0.5 0.4 0.3281128 0.10780115968 0.2616576 0.4102296 2.4867484675755964e-09
1.0 0.5 0.45 0.3509524 0.12330776816000001 0.25945680000000004 0.38959079999999996 2.4386318683036082e-09
1.0 0.5 0.5 0.37126119999999996 0.13798853552000004 0.2584948 0.37024399999999996 2.7785423483733002e-09
1.0 0.5 0.55 0.3881632 0.1507979536 0.2594652 0.3523716 2.3108710679299118e-09
1.0 0.5 0.6000000000000001 0.4033131999999999 0.16280306351999999 0.260124 0.3365628 2.4105568174502715e-09
1.0 0.5 0.65 0.41721119999999995 0.17418919232000002 0.2615664 0.3212224 2.241956916237239e-09
1.0 0.5 0.7000000000000001 0.43010519999999997 0.18512475184 0.26320960000000004 0.3066852 2.2439911237045175e-09
1.0 0.5 0.75 0.44102800000000003 0.19464094112000002 0.2651752 0.29379679999999997 2.5670021580810055e-09
1.0 0.5 0.8 0.4502568 0.20284605792 0.2671336 0.2826096 2.1308007394173142e-09
1.0 0.5 0.8500000000000001 0.4602652 0.21197608112 0.2687432 0.2709916 2.4775703963515932e-09
1.0 0.5 0.9 0.46996839999999995 0.22100674255999997 0.2697379999999999 0.2602936 2.312115941959374e-09
1.0 0.5 0.9500000000000001 0.47743320000000006 0.22806990544000003 0.27174200000000004 0.2508248 2.154741980726021e-09
1.0 0.5 1.0 0.484942 0.2352893848 0.2729464 0.2421116 2.1402858478867407e-09
