method T M E
 glauber 2.000000000000001 201.0 -21292.0
 glauber 2.000000000000001 203.0 -21300.0
 glauber 2.000000000000001 217.0 -21336.0
 glauber 2.000000000000001 191.0 -21264.0
 glauber 2.000000000000001 179.0 -21244.0
 glauber 2.000000000000001 225.0 -21368.0
 glauber 2.100000000000001 157.0 -12524.0
 glauber 2.100000000000001 143.0 -12532.0
 glauber 2.100000000000001 147.0 -12572.0
 glauber 2.100000000000001 159.0 -12552.0
 glauber 2.100000000000001 171.0 -12592.0
 glauber 2.100000000000001 211.0 -12636.0
 glauber 2.100000000000001 215.0 -12656.0
 glauber 2.100000000000001 205.0 -12628.0
 glauber 2.100000000000001 199.0 -12620.0
 glauber 2.100000000000001 189.0 -12612.0
 glauber 2.200000000000001 189.0 -17748.0
 glauber 2.200000000000001 189.0 -17760.0
 glauber 2.200000000000001 199.0 -17756.0
 glauber 2.200000000000001 175.0 -17724.0
 glauber 2.200000000000001 143.0 -17724.0
 glauber 2.200000000000001 179.0 -17708.0
 glauber 2.200000000000001 195.0 -17768.0
 glauber 2.200000000000001 191.0 -17732.0
 glauber 2.200000000000001 173.0 -17728.0
 glauber 2.200000000000001 199.0 -17748.0
 glauber 2.300000000000001 137.0 -9272.0
 glauber 2.300000000000001 125.0 -9248.0
 glauber 2.300000000000001 199.0 -9368.0
 glauber 2.300000000000001 213.0 -9396.0
 glauber 2.300000000000001 199.0 -9360.0
 glauber 2.300000000000001 171.0 -9312.0
 glauber 2.300000000000001 169.0 -9336.0
 glauber 2.300000000000001 197.0 -9384.0
 glauber 2.300000000000001 167.0 -9324.0
 glauber 2.300000000000001 165.0 -9304.0
 glauber 2.4000000000000012 69.0 -2268.0
 glauber 2.4000000000000012 103.0 -2244.0
 glauber 2.4000000000000012 103.0 -2236.0
 glauber 2.4000000000000012 99.0 -2220.0
 glauber 2.4000000000000012 139.0 -2256.0
 glauber 2.4000000000000012 185.0 -2320.0
 glauber 2.4000000000000012 201.0 -2348.0
 glauber 2.4000000000000012 171.0 -2300.0
 glauber 2.4000000000000012 169.0 -2288.0
 glauber 2.4000000000000012 185.0 -2328.0
 glauber 2.5000000000000013 123.0 -7452.0
 glauber 2.5000000000000013 121.0 -7468.0
 glauber 2.5000000000000013 93.0 -7420.0
 glauber 2.5000000000000013 121.0 -7476.0
 glauber 2.5000000000000013 143.0 -7484.0
 glauber 2.5000000000000013 157.0 -7472.0
 glauber 2.5000000000000013 125.0 -7448.0
 glauber 2.5000000000000013 81.0 -7420.0
 glauber 2.5000000000000013 93.0 -7424.0
 glauber 2.5000000000000013 165.0 -7532.0
 glauber 2.6000000000000014 27.0 -312.0
 glauber 2.6000000000000014 33.0 -356.0
 glauber 2.6000000000000014 -19.0 -340.0
 glauber 2.6000000000000014 13.0 -364.0
 glauber 2.6000000000000014 91.0 -416.0
 glauber 2.6000000000000014 97.0 -380.0
 glauber 2.6000000000000014 129.0 -452.0
 glauber 2.6000000000000014 133.0 -400.0
 glauber 2.6000000000000014 145.0 -400.0
 glauber 2.6000000000000014 127.0 -408.0
 glauber 2.7000000000000015 125.0 -7456.0
 glauber 2.7000000000000015 115.0 -7416.0
 glauber 2.7000000000000015 125.0 -7500.0
 glauber 2.7000000000000015 47.0 -7400.0
 glauber 2.7000000000000015 -75.0 -7420.0
 glauber 2.7000000000000015 -129.0 -7476.0
 glauber 2.7000000000000015 -23.0 -7448.0
 glauber 2.7000000000000015 -9.0 -7420.0
 glauber 2.7000000000000015 1.0 -7412.0
 glauber 2.7000000000000015 -53.0 -7404.0
 glauber 2.8000000000000016 -65.0 -1876.0
 glauber 2.8000000000000016 -53.0 -1888.0
 glauber 2.8000000000000016 -5.0 -1852.0
 glauber 2.8000000000000016 7.0 -1872.0
 glauber 2.8000000000000016 -25.0 -1944.0
 glauber 2.8000000000000016 -51.0 -1900.0
 glauber 2.8000000000000016 -25.0 -1908.0
 glauber 2.8000000000000016 -27.0 -1884.0
 glauber 2.8000000000000016 -153.0 -1992.0
 glauber 2.8000000000000016 -15.0 -1880.0
 glauber 2.9000000000000017 33.0 -432.0
 glauber 2.9000000000000017 91.0 -428.0
 glauber 2.9000000000000017 -23.0 -492.0
 glauber 2.9000000000000017 5.0 -440.0
 glauber 2.9000000000000017 -13.0 -416.0
 glauber 2.9000000000000017 43.0 -428.0
 glauber 2.9000000000000017 63.0 -420.0
 glauber 2.9000000000000017 -83.0 -448.0
 glauber 2.9000000000000017 -1.0 -428.0
 glauber 2.9000000000000017 -43.0 -428.0
 glauber 3.0000000000000018 57.0 -1512.0
 glauber 3.0000000000000018 87.0 -1540.0
 glauber 3.0000000000000018 85.0 -1576.0
 glauber 3.0000000000000018 25.0 -1556.0
 glauber 3.0000000000000018 77.0 -1508.0
 glauber 3.0000000000000018 59.0 -1552.0
 glauber 3.0000000000000018 81.0 -1520.0
 glauber 3.0000000000000018 81.0 -1536.0
 glauber 3.0000000000000018 13.0 -1508.0
 glauber 3.0000000000000018 57.0 -1556.0
