method T M E
 kawasaki 1.6000000000000005 1 88.0
 kawasaki 1.6000000000000005 1 96.0
 kawasaki 1.6000000000000005 1 116.0
 kawasaki 1.6000000000000005 1 88.0
 kawasaki 1.6000000000000005 1 72.0
 kawasaki 1.6000000000000005 1 84.0
 kawasaki 1.6000000000000005 1 92.0
 kawasaki 1.6000000000000005 1 88.0
 kawasaki 1.6000000000000005 1 84.0
 kawasaki 1.6000000000000005 1 64.0
 kawasaki 1.6000000000000005 1 76.0
 kawasaki 1.6000000000000005 1 88.0
 kawasaki 1.6000000000000005 1 72.0
 kawasaki 1.6000000000000005 1 92.0
 kawasaki 1.6000000000000005 1 84.0
 kawasaki 1.6000000000000005 1 80.0
 kawasaki 1.6000000000000005 1 64.0
 kawasaki 1.6000000000000005 1 68.0
 kawasaki 1.6000000000000005 1 72.0
 kawasaki 1.6000000000000005 1 80.0
 kawasaki 1.6000000000000005 1 84.0
 kawasaki 1.6000000000000005 1 80.0
 kawasaki 1.6000000000000005 1 76.0
 kawasaki 1.6000000000000005 1 56.0
 kawasaki 1.7000000000000006 1 104.0
 kawasaki 1.7000000000000006 1 92.0
 kawasaki 1.7000000000000006 1 84.0
 kawasaki 1.7000000000000006 1 84.0
 kawasaki 1.7000000000000006 1 84.0
 kawasaki 1.7000000000000006 1 104.0
 kawasaki 1.7000000000000006 1 116.0
 kawasaki 1.7000000000000006 1 120.0
 kawasaki 1.7000000000000006 1 88.0
 kawasaki 1.7000000000000006 1 68.0
 kawasaki 1.7000000000000006 1 92.0
 kawasaki 1.7000000000000006 1 76.0
 kawasaki 1.7000000000000006 1 116.0
 kawasaki 1.7000000000000006 1 116.0
 kawasaki 1.7000000000000006 1 84.0
 kawasaki 1.7000000000000006 1 80.0
 kawasaki 1.7000000000000006 1 56.0
 kawasaki 1.7000000000000006 1 76.0
 kawasaki 1.7000000000000006 1 60.0
 kawasaki 1.7000000000000006 1 64.0
 kawasaki 1.7000000000000006 1 52.0
 kawasaki 1.7000000000000006 1 52.0
 kawasaki 1.7000000000000006 1 56.0
 kawasaki 1.7000000000000006 1 72.0
 kawasaki 1.7000000000000006 1 48.0
 kawasaki 1.7000000000000006 1 72.0
 kawasaki 1.7000000000000006 1 76.0
 kawasaki 1.7000000000000006 1 72.0
 kawasaki 1.7000000000000006 1 88.0
 kawasaki 1.7000000000000006 1 60.0
 kawasaki 1.7000000000000006 1 64.0
 kawasaki 1.7000000000000006 1 52.0
 kawasaki 1.7000000000000006 1 60.0
 kawasaki 1.7000000000000006 1 68.0
 kawasaki 1.7000000000000006 1 56.0
 kawasaki 1.7000000000000006 1 40.0
 kawasaki 1.7000000000000006 1 56.0
 kawasaki 1.7000000000000006 1 76.0
 kawasaki 1.7000000000000006 1 44.0
 kawasaki 1.7000000000000006 1 44.0
 kawasaki 1.7000000000000006 1 24.0
 kawasaki 1.7000000000000006 1 32.0
 kawasaki 1.7000000000000006 1 24.0
 kawasaki 1.7000000000000006 1 36.0
 kawasaki 1.7000000000000006 1 36.0
 kawasaki 1.7000000000000006 1 24.0
 kawasaki 1.7000000000000006 1 48.0
 kawasaki 1.7000000000000006 1 12.0
 kawasaki 1.7000000000000006 1 16.0
 kawasaki 1.7000000000000006 1 40.0
 kawasaki 1.7000000000000006 1 16.0
 kawasaki 1.7000000000000006 1 24.0
 kawasaki 1.7000000000000006 1 52.0
 kawasaki 1.7000000000000006 1 44.0
 kawasaki 1.7000000000000006 1 32.0
 kawasaki 1.8000000000000007 1 160.0
 kawasaki 1.8000000000000007 1 124.0
 kawasaki 1.8000000000000007 1 100.0
 kawasaki 1.8000000000000007 1 116.0
 kawasaki 1.8000000000000007 1 96.0
 kawasaki 1.8000000000000007 1 104.0
 kawasaki 1.8000000000000007 1 92.0
 kawasaki 1.8000000000000007 1 88.0
 kawasaki 1.8000000000000007 1 112.0
 kawasaki 1.8000000000000007 1 120.0
 kawasaki 1.8000000000000007 1 108.0
 kawasaki 1.8000000000000007 1 104.0
 kawasaki 1.8000000000000007 1 100.0
 kawasaki 1.8000000000000007 1 140.0
 kawasaki 1.8000000000000007 1 128.0
 kawasaki 1.8000000000000007 1 120.0
 kawasaki 1.8000000000000007 1 112.0
 kawasaki 1.8000000000000007 1 112.0
 kawasaki 1.8000000000000007 1 132.0
 kawasaki 1.8000000000000007 1 120.0
 kawasaki 1.8000000000000007 1 108.0
 kawasaki 1.8000000000000007 1 104.0
 kawasaki 1.8000000000000007 1 132.0
 kawasaki 1.8000000000000007 1 96.0
 kawasaki 1.8000000000000007 1 88.0
 kawasaki 1.8000000000000007 1 96.0
 kawasaki 1.8000000000000007 1 104.0
 kawasaki 1.8000000000000007 1 96.0
 kawasaki 1.8000000000000007 1 96.0
 kawasaki 1.8000000000000007 1 124.0
 kawasaki 1.8000000000000007 1 92.0
 kawasaki 1.8000000000000007 1 92.0
 kawasaki 1.8000000000000007 1 64.0
 kawasaki 1.8000000000000007 1 52.0
 kawasaki 1.8000000000000007 1 76.0
 kawasaki 1.8000000000000007 1 68.0
 kawasaki 1.8000000000000007 1 88.0
 kawasaki 1.8000000000000007 1 104.0
 kawasaki 1.8000000000000007 1 84.0
 kawasaki 1.8000000000000007 1 100.0
 kawasaki 1.8000000000000007 1 84.0
 kawasaki 1.8000000000000007 1 144.0
 kawasaki 1.8000000000000007 1 132.0
 kawasaki 1.8000000000000007 1 116.0
 kawasaki 1.8000000000000007 1 108.0
 kawasaki 1.8000000000000007 1 96.0
 kawasaki 1.8000000000000007 1 92.0
 kawasaki 1.8000000000000007 1 48.0
 kawasaki 1.8000000000000007 1 68.0
 kawasaki 1.8000000000000007 1 52.0
 kawasaki 1.8000000000000007 1 52.0
 kawasaki 1.8000000000000007 1 68.0
 kawasaki 1.8000000000000007 1 84.0
 kawasaki 1.8000000000000007 1 76.0
 kawasaki 1.8000000000000007 1 64.0
 kawasaki 1.8000000000000007 1 52.0
 kawasaki 1.8000000000000007 1 92.0
 kawasaki 1.8000000000000007 1 128.0
 kawasaki 1.9000000000000008 1 116.0
 kawasaki 1.9000000000000008 1 164.0
 kawasaki 1.9000000000000008 1 136.0
 kawasaki 1.9000000000000008 1 96.0
 kawasaki 1.9000000000000008 1 108.0
 kawasaki 1.9000000000000008 1 124.0
 kawasaki 1.9000000000000008 1 72.0
 kawasaki 1.9000000000000008 1 112.0
 kawasaki 1.9000000000000008 1 96.0
 kawasaki 1.9000000000000008 1 128.0
 kawasaki 1.9000000000000008 1 112.0
 kawasaki 1.9000000000000008 1 96.0
 kawasaki 1.9000000000000008 1 112.0
 kawasaki 1.9000000000000008 1 80.0
 kawasaki 1.9000000000000008 1 88.0
 kawasaki 1.9000000000000008 1 84.0
 kawasaki 1.9000000000000008 1 80.0
 kawasaki 1.9000000000000008 1 60.0
 kawasaki 1.9000000000000008 1 100.0
 kawasaki 1.9000000000000008 1 80.0
 kawasaki 1.9000000000000008 1 84.0
 kawasaki 1.9000000000000008 1 68.0
 kawasaki 1.9000000000000008 1 72.0
 kawasaki 1.9000000000000008 1 84.0
 kawasaki 1.9000000000000008 1 132.0
 kawasaki 1.9000000000000008 1 100.0
 kawasaki 1.9000000000000008 1 56.0
 kawasaki 1.9000000000000008 1 76.0
 kawasaki 1.9000000000000008 1 56.0
 kawasaki 1.9000000000000008 1 56.0
 kawasaki 1.9000000000000008 1 52.0
 kawasaki 1.9000000000000008 1 72.0
 kawasaki 1.9000000000000008 1 88.0
 kawasaki 1.9000000000000008 1 92.0
 kawasaki 1.9000000000000008 1 84.0
 kawasaki 1.9000000000000008 1 124.0
 kawasaki 1.9000000000000008 1 -4.0
 kawasaki 1.9000000000000008 1 32.0
 kawasaki 1.9000000000000008 1 48.0
 kawasaki 1.9000000000000008 1 56.0
 kawasaki 1.9000000000000008 1 60.0
 kawasaki 1.9000000000000008 1 16.0
 kawasaki 1.9000000000000008 1 -4.0
 kawasaki 1.9000000000000008 1 -4.0
 kawasaki 1.9000000000000008 1 20.0
 kawasaki 1.9000000000000008 1 4.0
 kawasaki 1.9000000000000008 1 20.0
 kawasaki 1.9000000000000008 1 28.0
 kawasaki 1.9000000000000008 1 52.0
 kawasaki 1.9000000000000008 1 24.0
 kawasaki 1.9000000000000008 1 40.0
 kawasaki 1.9000000000000008 1 24.0
 kawasaki 2.000000000000001 1 112
 kawasaki 2.000000000000001 1 88.0
 kawasaki 2.000000000000001 1 88.0
 kawasaki 2.000000000000001 1 140.0
 kawasaki 2.000000000000001 1 136.0
 kawasaki 2.000000000000001 1 144.0
 kawasaki 2.000000000000001 1 120.0
 kawasaki 2.000000000000001 1 100.0
 kawasaki 2.000000000000001 1 152.0
 kawasaki 2.000000000000001 1 128.0
 kawasaki 2.000000000000001 1 136.0
 kawasaki 2.000000000000001 1 136.0
 kawasaki 2.000000000000001 1 88.0
 kawasaki 2.000000000000001 1 116.0
 kawasaki 2.000000000000001 1 124.0
 kawasaki 2.000000000000001 1 48.0
 kawasaki 2.000000000000001 1 88.0
 kawasaki 2.000000000000001 1 72.0
 kawasaki 2.000000000000001 1 92.0
 kawasaki 2.000000000000001 1 84.0
 kawasaki 2.000000000000001 1 60.0
 kawasaki 2.000000000000001 1 76.0
 kawasaki 2.000000000000001 1 44.0
 kawasaki 2.000000000000001 1 76.0
 kawasaki 2.000000000000001 1 72.0
 kawasaki 2.000000000000001 1 76.0
 kawasaki 2.000000000000001 1 72.0
 kawasaki 2.000000000000001 1 72.0
 kawasaki 2.000000000000001 1 56.0
 kawasaki 2.000000000000001 1 60.0
 kawasaki 2.000000000000001 1 56.0
 kawasaki 2.000000000000001 1 32.0
 kawasaki 2.000000000000001 1 24.0
 kawasaki 2.000000000000001 1 56.0
 kawasaki 2.000000000000001 1 12.0
 kawasaki 2.000000000000001 1 32.0
 kawasaki 2.000000000000001 1 28.0
 kawasaki 2.000000000000001 1 56.0
 kawasaki 2.000000000000001 1 48.0
 kawasaki 2.000000000000001 1 28.0
 kawasaki 2.000000000000001 1 -16.0
 kawasaki 2.000000000000001 1 -4.0
 kawasaki 2.000000000000001 1 -4.0
 kawasaki 2.000000000000001 1 0.0
 kawasaki 2.000000000000001 1 12.0
 kawasaki 2.000000000000001 1 40.0
 kawasaki 2.000000000000001 1 -4.0
 kawasaki 2.000000000000001 1 4.0
 kawasaki 2.000000000000001 1 -12.0
 kawasaki 2.000000000000001 1 -12.0
 kawasaki 2.100000000000001 1 112
 kawasaki 2.100000000000001 1 124.0
 kawasaki 2.100000000000001 1 80.0
 kawasaki 2.100000000000001 1 80.0
 kawasaki 2.100000000000001 1 84.0
 kawasaki 2.100000000000001 1 80.0
 kawasaki 2.100000000000001 1 56.0
 kawasaki 2.100000000000001 1 88.0
 kawasaki 2.100000000000001 1 60.0
 kawasaki 2.100000000000001 1 44.0
 kawasaki 2.100000000000001 1 84.0
 kawasaki 2.100000000000001 1 80.0
 kawasaki 2.100000000000001 1 80.0
 kawasaki 2.100000000000001 1 72.0
 kawasaki 2.100000000000001 1 60.0
 kawasaki 2.100000000000001 1 76.0
 kawasaki 2.100000000000001 1 144.0
 kawasaki 2.100000000000001 1 52.0
 kawasaki 2.100000000000001 1 60.0
 kawasaki 2.100000000000001 1 40.0
 kawasaki 2.100000000000001 1 24.0
 kawasaki 2.100000000000001 1 52.0
 kawasaki 2.100000000000001 1 68.0
 kawasaki 2.100000000000001 1 36.0
 kawasaki 2.100000000000001 1 64.0
 kawasaki 2.100000000000001 1 44.0
 kawasaki 2.100000000000001 1 24.0
 kawasaki 2.100000000000001 1 28.0
 kawasaki 2.100000000000001 1 -4.0
 kawasaki 2.100000000000001 1 20.0
 kawasaki 2.100000000000001 1 12.0
 kawasaki 2.100000000000001 1 -16.0
 kawasaki 2.100000000000001 1 28.0
 kawasaki 2.100000000000001 1 -24.0
 kawasaki 2.100000000000001 1 16.0
 kawasaki 2.100000000000001 1 40.0
 kawasaki 2.100000000000001 1 36.0
 kawasaki 2.100000000000001 1 32.0
 kawasaki 2.100000000000001 1 32.0
 kawasaki 2.100000000000001 1 -8.0
 kawasaki 2.100000000000001 1 0.0
 kawasaki 2.100000000000001 1 -12.0
 kawasaki 2.100000000000001 1 -20.0
 kawasaki 2.100000000000001 1 -4.0
 kawasaki 2.100000000000001 1 -48.0
 kawasaki 2.100000000000001 1 -24.0
 kawasaki 2.100000000000001 1 -48.0
 kawasaki 2.100000000000001 1 -32.0
 kawasaki 2.100000000000001 1 -44.0
 kawasaki 2.200000000000001 1 84.0
 kawasaki 2.200000000000001 1 84.0
 kawasaki 2.200000000000001 1 84.0
 kawasaki 2.200000000000001 1 100.0
 kawasaki 2.200000000000001 1 88.0
 kawasaki 2.200000000000001 1 80.0
 kawasaki 2.200000000000001 1 64.0
 kawasaki 2.200000000000001 1 96.0
 kawasaki 2.200000000000001 1 72.0
 kawasaki 2.200000000000001 1 40.0
 kawasaki 2.200000000000001 1 104.0
 kawasaki 2.200000000000001 1 72.0
 kawasaki 2.200000000000001 1 84.0
 kawasaki 2.200000000000001 1 56.0
 kawasaki 2.200000000000001 1 12.0
 kawasaki 2.200000000000001 1 68.0
 kawasaki 2.200000000000001 1 36.0
 kawasaki 2.200000000000001 1 32.0
 kawasaki 2.200000000000001 1 68.0
 kawasaki 2.200000000000001 1 56.0
 kawasaki 2.200000000000001 1 112.0
 kawasaki 2.200000000000001 1 72.0
 kawasaki 2.200000000000001 1 -32.0
 kawasaki 2.200000000000001 1 -12.0
 kawasaki 2.200000000000001 1 24.0
 kawasaki 2.200000000000001 1 8.0
 kawasaki 2.200000000000001 1 4.0
 kawasaki 2.200000000000001 1 -44.0
 kawasaki 2.200000000000001 1 -56.0
 kawasaki 2.200000000000001 1 -16.0
 kawasaki 2.200000000000001 1 8.0
 kawasaki 2.200000000000001 1 -68.0
 kawasaki 2.200000000000001 1 -60.0
 kawasaki 2.200000000000001 1 -56.0
 kawasaki 2.200000000000001 1 -112.0
 kawasaki 2.200000000000001 1 -44.0
 kawasaki 2.200000000000001 1 -24.0
 kawasaki 2.200000000000001 1 -16.0
 kawasaki 2.200000000000001 1 -52.0
 kawasaki 2.200000000000001 1 -84.0
 kawasaki 2.200000000000001 1 -84.0
 kawasaki 2.200000000000001 1 -68.0
 kawasaki 2.200000000000001 1 -80.0
 kawasaki 2.200000000000001 1 -84.0
 kawasaki 2.200000000000001 1 -44.0
 kawasaki 2.200000000000001 1 -60.0
 kawasaki 2.200000000000001 1 -84.0
 kawasaki 2.300000000000001 1 112
 kawasaki 2.300000000000001 1 88.0
 kawasaki 2.300000000000001 1 44.0
 kawasaki 2.300000000000001 1 64.0
 kawasaki 2.300000000000001 1 64.0
 kawasaki 2.300000000000001 1 16.0
 kawasaki 2.300000000000001 1 12.0
 kawasaki 2.300000000000001 1 40.0
 kawasaki 2.300000000000001 1 68.0
 kawasaki 2.300000000000001 1 -36.0
 kawasaki 2.300000000000001 1 32.0
