method T M E
 kawasaki 1.5000000000000004 -20 -146.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -126.0
 kawasaki 1.5000000000000004 -20 -122.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -110.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -122.0
 kawasaki 1.5000000000000004 -20 -126.0
 kawasaki 1.5000000000000004 -20 -126.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -122.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -126.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -146.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -146.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -118.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -146.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -150.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -146.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -150.0
 kawasaki 1.5000000000000004 -20 -154.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -150.0
 kawasaki 1.5000000000000004 -20 -138.0
 kawasaki 1.5000000000000004 -20 -134.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -146.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.5000000000000004 -20 -154.0
 kawasaki 1.5000000000000004 -20 -130.0
 kawasaki 1.5000000000000004 -20 -130.0
 kawasaki 1.5000000000000004 -20 -142.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -158.0
 kawasaki 1.6000000000000005 -20 -154.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -118.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -154.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -154.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -114.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -158.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -166.0
 kawasaki 1.6000000000000005 -20 -166.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -154.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -154.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -118.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -154.0
 kawasaki 1.6000000000000005 -20 -158.0
 kawasaki 1.6000000000000005 -20 -154.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -154.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -158.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -154.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -158.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -110.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -154.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -158.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -122.0
 kawasaki 1.6000000000000005 -20 -110.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -146.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -150.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -142.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -138.0
 kawasaki 1.6000000000000005 -20 -134.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.6000000000000005 -20 -158.0
 kawasaki 1.6000000000000005 -20 -126.0
 kawasaki 1.6000000000000005 -20 -130.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -174.0
 kawasaki 1.7000000000000006 -20 -174.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -134.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -126.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -174.0
 kawasaki 1.7000000000000006 -20 -134.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -130.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -130.0
 kawasaki 1.7000000000000006 -20 -130.0
 kawasaki 1.7000000000000006 -20 -134.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -174.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -174.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -134.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -174.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -178.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -126.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -134.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -174.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -174.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -174.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -174.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -138.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -170.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -166.0
 kawasaki 1.7000000000000006 -20 -134.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -162.0
 kawasaki 1.7000000000000006 -20 -146.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -154.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -158.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -150.0
 kawasaki 1.7000000000000006 -20 -142.0
 kawasaki 1.8000000000000007 -20 -142.0
 kawasaki 1.8000000000000007 -20 -166.0
 kawasaki 1.8000000000000007 -20 -134.0
 kawasaki 1.8000000000000007 -20 -162.0
 kawasaki 1.8000000000000007 -20 -158.0
 kawasaki 1.8000000000000007 -20 -158.0
 kawasaki 1.8000000000000007 -20 -170.0
 kawasaki 1.8000000000000007 -20 -166.0
 kawasaki 1.8000000000000007 -20 -170.0
 kawasaki 1.8000000000000007 -20 -166.0
 kawasaki 1.8000000000000007 -20 -150.0
 kawasaki 1.8000000000000007 -20 -134.0
 kawasaki 1.8000000000000007 -20 -146.0
 kawasaki 1.8000000000000007 -20 -146.0
 kawasaki 1.8000000000000007 -20 -170.0
 kawasaki 1.8000000000000007 -20 -150.0
 kawasaki 1.8000000000000007 -20 -146.0
 kawasaki 1.8000000000000007 -20 -166.0
 kawasaki 1.8000000000000007 -20 -158.0
 kawasaki 1.8000000000000007 -20 -170.0
 kawasaki 1.8000000000000007 -20 -170.0
 kawasaki 1.8000000000000007 -20 -170.0
 kawasaki 1.8000000000000007 -20 -174.0
 kawasaki 1.8000000000000007 -20 -162.0
 kawasaki 1.8000000000000007 -20 -142.0
 kawasaki 1.8000000000000007 -20 -174.0
 kawasaki 1.8000000000000007 -20 -170.0
 kawasaki 1.8000000000000007 -20 -146.0
 kawasaki 1.8000000000000007 -20 -162.0
 kawasaki 1.8000000000000007 -20 -158.0
 kawasaki 1.8000000000000007 -20 -170.0
 kawasaki 1.8000000000000007 -20 -142.0
 kawasaki 1.8000000000000007 -20 -166.0
