method T M E
 kawasaki 1.1 8 13161174.0
 kawasaki 1.1 8 13436254.0
 kawasaki 1.1 8 13707450.0
 kawasaki 1.1 8 13982658.0
 kawasaki 1.1 8 14255178.0
 kawasaki 1.1 8 14529670.0
 kawasaki 1.1 8 14801130.0
 kawasaki 1.1 8 16167214.0
 kawasaki 1.1 8 16440874.0
 kawasaki 1.1 8 17807906.0
 kawasaki 1.1 8 18082454.0
 kawasaki 1.1 8 18901798.0
 kawasaki 1.1 8 19171190.0
 kawasaki 1.1 8 19445054.0
 kawasaki 1.1 8 19717990.0
 kawasaki 1.1 8 20262526.0
 kawasaki 1.1 8 20812522.0
 kawasaki 1.1 8 22177866.0
 kawasaki 1.1 8 22452434.0
 kawasaki 1.1 8 23002414.0
 kawasaki 1.1 8 23275290.0
 kawasaki 1.1 8 23551274.0
 kawasaki 1.1 8 23820994.0
 kawasaki 1.1 8 24094546.0
 kawasaki 1.1 8 24367766.0
 kawasaki 1.1 8 24910882.0
 kawasaki 1.1 8 25183346.0
 kawasaki 1.1 8 25732834.0
 kawasaki 1.1 8 26280310.0
 kawasaki 1.1 8 26553446.0
 kawasaki 1.1 8 26829182.0
 kawasaki 1.1 8 27105318.0
 kawasaki 1.1 8 27928174.0
 kawasaki 1.1 8 28475546.0
 kawasaki 1.1 8 28750842.0
 kawasaki 1.1 8 29299714.0
 kawasaki 1.1 8 29854498.0
 kawasaki 1.1 8 30126974.0
 kawasaki 1.1 8 30678186.0
 kawasaki 1.1 8 32053438.0
 kawasaki 1.1 8 32597834.0
 kawasaki 1.1 8 33420258.0
 kawasaki 1.1 8 33694266.0
 kawasaki 1.1 8 34512758.0
 kawasaki 1.1 8 34788322.0
 kawasaki 1.1 8 35610534.0
 kawasaki 1.1 8 35882042.0
 kawasaki 1.1 8 36154150.0
 kawasaki 1.1 8 36428702.0
 kawasaki 1.1 8 36702614.0
 kawasaki 1.1 8 36976170.0
 kawasaki 1.1 8 37805114.0
 kawasaki 1.1 8 38629646.0
 kawasaki 1.1 8 38902482.0
 kawasaki 1.1 8 39173434.0
 kawasaki 1.1 8 39723910.0
 kawasaki 1.1 8 40549194.0
 kawasaki 1.1 8 40818774.0
 kawasaki 1.1 8 41093922.0
 kawasaki 1.1 8 41640714.0
 kawasaki 1.1 8 42462110.0
 kawasaki 1.1 8 43285594.0
 kawasaki 1.1 8 43839910.0
 kawasaki 1.1 8 44114906.0
 kawasaki 1.1 8 45214970.0
 kawasaki 1.1 8 45492042.0
 kawasaki 1.1 8 46041978.0
 kawasaki 1.1 8 46865322.0
 kawasaki 1.1 8 47407962.0
 kawasaki 1.1 8 48228910.0
 kawasaki 1.1 8 48501446.0
 kawasaki 1.1 8 49591862.0
 kawasaki 1.1 8 50136654.0
 kawasaki 1.1 8 51225326.0
 kawasaki 1.1 8 51767910.0
 kawasaki 1.1 8 52582130.0
 kawasaki 1.1 8 53399830.0
 kawasaki 1.1 8 54490438.0
 kawasaki 1.1 8 54760350.0
 kawasaki 1.1 8 55031966.0
 kawasaki 1.1 8 55577106.0
 kawasaki 1.1 8 55853450.0
 kawasaki 1.1 8 56127346.0
 kawasaki 1.1 8 56674170.0
 kawasaki 1.1 8 56943658.0
 kawasaki 1.1 8 59672542.0
 kawasaki 1.1 8 60218074.0
 kawasaki 1.1 8 60764354.0
 kawasaki 1.1 8 61311042.0
 kawasaki 1.1 8 62406594.0
 kawasaki 1.1 8 63224794.0
 kawasaki 1.1 8 64050174.0
 kawasaki 1.1 8 64323518.0
 kawasaki 1.1 8 64869954.0
 kawasaki 1.1 8 65966650.0
 kawasaki 1.1 8 66240818.0
 kawasaki 1.1 8 67342842.0
 kawasaki 1.1 8 67895834.0
 kawasaki 1.1 8 68442586.0
 kawasaki 1.1 8 68988498.0
 kawasaki 1.1 8 69262714.0
 kawasaki 1.1 8 69537570.0
 kawasaki 1.1 8 70631698.0
 kawasaki 1.1 8 70904866.0
 kawasaki 1.1 8 71181698.0
 kawasaki 1.1 8 71727650.0
 kawasaki 1.1 8 72004950.0
 kawasaki 1.1 8 72281690.0
 kawasaki 1.1 8 72557726.0
 kawasaki 1.1 8 72831870.0
 kawasaki 1.1 8 73106494.0
 kawasaki 1.1 8 73378222.0
 kawasaki 1.1 8 73650310.0
 kawasaki 1.1 8 74469174.0
 kawasaki 1.1 8 75284666.0
 kawasaki 1.1 8 76652494.0
 kawasaki 1.1 8 77200018.0
 kawasaki 1.1 8 77746334.0
 kawasaki 1.1 8 78296706.0
 kawasaki 1.1 8 79122042.0
 kawasaki 1.1 8 79397318.0
 kawasaki 1.1 8 79673058.0
 kawasaki 1.1 8 79952418.0
 kawasaki 1.1 8 80504054.0
 kawasaki 1.1 8 81052270.0
 kawasaki 1.1 8 81873082.0
 kawasaki 1.1 8 82144194.0
 kawasaki 1.1 8 82415962.0
 kawasaki 1.1 8 82686490.0
 kawasaki 1.1 8 83232934.0
 kawasaki 1.1 8 84329646.0
 kawasaki 1.1 8 84603178.0
 kawasaki 1.1 8 85697362.0
 kawasaki 1.1 8 85968254.0
 kawasaki 1.1 8 86242910.0
 kawasaki 1.1 8 86512474.0
 kawasaki 1.1 8 86786134.0
 kawasaki 1.1 8 87880150.0
 kawasaki 1.1 8 88155862.0
 kawasaki 1.1 8 88432166.0
 kawasaki 1.1 8 88707214.0
 kawasaki 1.1 8 88981818.0
 kawasaki 1.1 8 89257494.0
 kawasaki 1.1 8 89531238.0
 kawasaki 1.1 8 90354482.0
 kawasaki 1.1 8 90898894.0
 kawasaki 1.1 8 91448038.0
 kawasaki 1.1 8 91995578.0
 kawasaki 1.1 8 93090630.0
 kawasaki 1.1 8 93360858.0
 kawasaki 1.1 8 94456882.0
 kawasaki 1.1 8 94732018.0
 kawasaki 1.1 8 95003650.0
 kawasaki 1.1 8 95274530.0
 kawasaki 1.1 8 95546758.0
 kawasaki 1.1 8 95817522.0
 kawasaki 1.1 8 96913050.0
 kawasaki 1.1 8 97188294.0
 kawasaki 1.1 8 97739410.0
 kawasaki 1.1 8 98290790.0
 kawasaki 1.1 8 98561102.0
 kawasaki 1.1 8 99112206.0
 kawasaki 1.1 8 99387266.0
 kawasaki 1.1 8 100199470.0
 kawasaki 1.1 8 100751038.0
 kawasaki 1.1 8 101575686.0
 kawasaki 1.1 8 102679690.0
 kawasaki 1.1 8 103503418.0
